annee_scolaire,diplome,libelle_diplome,code_niveau,type_diplome,code_groupe_specialite,libelle_specialite,libelle_specialite_com,id_og,libelle_og,id_etab,nom_complet_cfa,numero_section,duree_formation_mois,annee_formation,id_siteformation,code_uai_site,libelle_lien_cfa,nom_site_formation,adresse1_site,adresse2_site,adresse3_site,code_commune_site_insee,code_postal_site,libelle_ville_site,num_section,age_jeune_decembre,handicap_oui_non_vide,code_sexe,sexe,code_qualite,libelle_qualite,code_nationalite,libelle_nationalite,code_pcs,libelle_pcs_parent,code_statut_jeune,libelle_statut_jeune,code_origine_prec_cfa,libelle_origine_prec_cfa,code_origine_annee_prec,libelle_origine_annee_prec,code_depart_jeune_insee,code_commune_jeune_insee,code_postal_jeune,libelle_ville_jeune,code_naf_entreprise,depart_entreprise,code_insee_entreprise,code_uai_etab_annee_prec,ref_og,ref_etab,ref_formation,ref_diplome,ref_entreprise,ref_jeune
9/10/2024,51321214,Activités hippiques spé soigneur aide animateur (BEPA),5,BEPA,212,"Productions animales, élevage specialisé, aquaculture, soins aux animaux (y compris vétérinaire)","Agriculture, espaces verts, élevage et soins des animaux",132,Association pour le Développement de l'Apprentissage Francilien Agricole,175,CFA des Métiers de l'Agriculture - ADAFA,52,24,2,1405,0771740Y,Convention L6231-3,Lycée Assomption,2 rue de Salins,,,77194,77130,FORGES,52,17,N,F,Féminin,I,Interne,1,France,21,Artisan,A,Contrat d'apprentissage,29,3EME ENSEIGNEMENT AGRICOLE (en collège),23,3EME GENERALE (en collège),77,77371,77515,POMMEUSE,0162Z,77.0,77238.0,0754871M,5d9304db-ada7-42ba-9c5c-205d35335979,0107a4c4-a317-44b6-a6f2-430c74459d38,db940d83-cc90-4945-86af-a7f61be4c8be,22e2294f-050b-45f1-a0e9-bd98f969719d,0281f01f-7fb7-44cb-85f9-ff7365ced564,7460b128-2b39-4909-af10-529162387c1b
9/10/2024,32025210,Après vente automobile option : véhicules particuliers (BTS),3,BTS,252,Moteurs et mécanique auto,Moteurs et mécanique auto,52,Association Régionale pour la Formation Professionnelle Automobile,60,CFA AFORPA Métiers de l'Automobile - UFA La Salle Saint Nicolas,17,24,1,792,0922653J,UFA (L6232-8),Lycée La-Salle-Saint-Nicolas,19 rue Victor Hugo,,,92040,92130,ISSY-LES-MOULINEAUX,17,21,,M,Masculin,D,Demi-pensionnaire,1,France,61,Ouvrier qualifié,A,Contrat d'apprentissage,39,TERMINALE DE BEP OU 2EME ANNEE CAP EN 2 ANS (en lycée),91,2EME ANNEE BAC PRO OU BT (STATUT APPRENTISSAGE),77,77290,77730,MERY-SUR-MARNE,4511Z,77.0,77284.0,0770983A,2c3689d0-e10b-422d-8c75-eb8a09a3ede3,bf24917f-b614-468a-99ce-faca72b6b80a,34e15d9c-4df9-4f1a-b20c-6607ac186d60,5a05a319-b1b1-4757-af23-63008ef6b740,1687d1a8-57af-4dfe-b645-0df9ac81bd11,26617f6e-4ae9-4c53-af6f-52e07e7d0d97
9/10/2024,32031209,Management des unités commerciales (BTS),3,BTS,312,"Commerce, vente","Commerce, vente",33,Centre Régional de Formation Multiprofessionnel,35,CFA CERFAL - Centre Régional Multiprofessionnel,79,24,2,1333,0783323N,UFA (L6232-8),Lycée Saint-Thomas-de-Villeneuve,15 rue de Louviers,,,78551,78100,SAINT-GERMAIN-EN-LAYE,79,22,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,67,1ER CYCLE UNIVERSITAIRE (DEUG...),93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),78,78133,78240,CHAMBOURCY,7410Z,92.0,92025.0,0783323N,02f61d05-8e1c-4293-a19c-d62bbd4512ea,06ebb696-4e2e-43ef-8f3e-b58cef5bb22a,0e0a8e8e-db6a-4daf-973b-fcf9c5448a39,afaaf42b-0678-411c-b00b-cf14eff5b784,5463c015-fcac-4d7a-ba1a-3c3665bdc02f,8af6edb3-2dde-4f30-98ff-3c794bb23172
9/10/2024,32032408,Assistant de manager (BTS),3,BTS,324,"Secrétariat, bureautique","Secrétariat, bureautique",33,Centre Régional de Formation Multiprofessionnel,35,CFA CERFAL - Centre Régional Multiprofessionnel,160,24,2,550,0783351U,UFA (L6232-8),UFA Grandchamp,97 rue Royale,,,78646,78000,VERSAILLES,160,21,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),78,78646,78000,VERSAILLES,2811Z,78.0,78644.0,0783351U,86e46c31-163b-4dce-83f7-57b60e6c03f9,d65571da-953e-4197-9983-b865298c0fbb,29e5a2df-0259-4958-9223-0f00e343d0f0,61695584-221e-4b64-8cb7-08d71e61728d,ca0b6a5c-0483-45d8-b465-ea527143b6be,99dd2b64-cd88-4cfa-8452-2ac558b551ab
9/10/2024,32031305,Banque option A : marché des particuliers (BTS),3,BTS,313,"Finances, banque, assurances","Finances, banque, assurances, immobilier",123,Association Formation des Apprentis aux Métiers de la Banque et de la Finance de la Région Ile de France,29,CFA pour la formation des apprentis aux métiers de la banque et de la finance de la Région Île-de-France,17,24,1,1656,0752206R,Convention L6231-3,CFA Stephenson,48 rue Stephenson,,,75109,75018,PARIS,17,21,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),75,75117,75017,PARIS,6419Z,75.0,75102.0,993,300b9e8a-7872-43b3-ba0f-1e6407cd103c,b5264cca-3f4a-4370-8d2a-870e342a58c4,4ac4e74f-2878-4043-8e01-5098768356a6,07b8854d-64ad-49c6-bb1e-36f1d2e7a827,a1c58c00-e3fa-4efc-93ce-872b3f594903,6f0dfa8c-a9d1-4a7a-b363-480af0ce651c
9/10/2024,32031209,Management des unités commerciales (BTS),3,BTS,312,"Commerce, vente","Commerce, vente",93,Association de Formation de la Grande Distribution,131,CFA Commerce Distribution  Services - CODIS,24,24,2,2042,0754471C,Local du CFA,CFA CODIS,3 rue Pierre Dupont,,,75110,75010,PARIS,24,21,N,M,Masculin,X,Interne/Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,67,1ER CYCLE UNIVERSITAIRE (DEUG...),93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),92,92048,92360,MEUDON,4711E,92.0,92024.0,75,7794a413-58f2-487e-b871-ef07c5c1fa20,1d11e232-c4e5-4e89-a198-27387dfe5649,0b8c2997-443e-4780-b9ef-67d350e4fea5,3f27fcb4-52b9-4721-8d2f-1c23d1144d53,59cc6722-415d-4e7d-a59c-4c01debc80cf,503cca17-2d9f-4a05-b050-c5b003cab542
9/10/2024,1033604,Coloriste permanentiste (MC niveau V),5,MC,336,"Coiffure, esthétique, et autres spécialités des services aux personnes","Coiffure, esthétique",39,Association de Formation Coiffure,41,CFA Soins Personnels Coiffure - Ambroise-Croisat,9,12,1,638,0750739W,Local du CFA,CFA de la Coiffure Ambroise Croisat,27 boulevard Ney,,,75118,75018,PARIS,9,20,,F,Féminin,E,Externe,2,Communauté Européenne,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,23,3EME GENERALE (en collège),75,2EME ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),95,95268,95140,GARGES-LES-GONESSE,9602A,95.0,95019.0,0750739W,9d35c7ab-a988-4cff-966e-0429dd80bac7,f69ce50f-5f4c-4663-9537-1ec333298aca,701ea978-a2ea-4e69-b5a4-acb31d09c9c5,11503d20-2f8a-4f71-a922-65f289c94799,de2a14b3-b13a-4b31-b722-f67f7b852067,f2543e92-ee78-44bf-a745-37ef69320ad3
9/10/2024,50025431,Serrurier métallier (CAP),5,CAP,254,"Structures métalliques (y compris soudure, carrosserie, coque bateau, cellule avion)","Travail du métal : carrosserie, chaudronnerie, peinture",211,"Association pour la Formation & le Perfectionnement dans le Bâtiment, les Travaux Publics & activités annexes (Brétigny)",24,CFA du Bâtiment et des Travaux Publics de Brétigny,18,24,2,57,0911333E,Local du CFA,CFA du Bâtiment et des Travaux Publics,5 avenue Albert Camus,,,91103,91220,BRETIGNY-SUR-ORGE,18,21,,M,Masculin,D,Demi-pensionnaire,1,France,55,Employé de commerce,A,Contrat d'apprentissage,39,TERMINALE DE BEP OU 2EME ANNEE CAP EN 2 ANS (en lycée),39,TERMINALE DE BEP OU 2EME ANNEE CAP EN 2 ANS (en lycée),91,91174,91100,CORBEIL-ESSONNE,4399B,91.0,91461.0,0911333E,57f7517a-43c6-4eca-89be-0ed09739d19e,ba0f38d4-e651-40d6-b9e8-701553d950c2,109bd67d-1ac4-4740-ab13-54d3dd90c7f7,18a812a0-d3a8-4075-b99f-b298063472a1,bf8fb05c-a16d-4280-9db3-9b6ceeff00eb,c118132f-9cfd-44ba-83c9-5f19164fad2e
9/10/2024,40025207,Maintenance des véhicules automobiles option : voitures particulières (BAC PRO),4,BAC PRO,252,Moteurs et mécanique auto,Moteurs et mécanique auto,205,Association Faculte des Metiers de l'Essonne,361,CFA de la Faculté des Métiers de l'Essonne,116,36,2,2020,0912267V,Local du CFA,CFA FDME - Site d'EVRY,3 Chemin de la Grange Feu Louis,,,91228,91000,EVRY,116,18,,M,Masculin,D,Demi-pensionnaire,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,23,3EME GENERALE (en collège),75,2EME ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),94,94077,94290,VILLENEUVE-LE-ROI,4511Z,94.0,94077.0,0910846A,48367906-6def-47da-93b8-ca6947b4759c,b071a079-7e54-4879-a2c6-7c16e676b080,b5b64616-d390-48da-acba-b4f84f38dc50,79f96225-8364-4035-8ff7-1973c50aa7cd,bfc8b49e-ec29-4178-923b-1f3160b54ae9,b35b8253-a049-45e1-bd77-0b8aabb3f535
9/10/2024,35031201,Techniques de commercialisation (DUT),3,DUT,312,"Commerce, vente","Commerce, vente",14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,63,24,1,919,0772347H,Convention L6231-3,Université Paris Est Créteil - IUT de Sénart,Avenue Pierre Point,,,77251,77127,LIEUSAINT,63,19,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,51,TERMINALE GENERALE (en lycée),51,TERMINALE GENERALE (en lycée),94,94019,94430,CHENNEVIERES-SUR-MARNE,6110Z,91.0,91377.0,77,f07c6262-a9d6-4991-b286-bec38361b5d4,163dfa2d-b015-4c55-a1e4-bbf899f26e29,c83aab04-f42e-4637-ad46-eb5bdccf1f65,c67253ac-8203-4766-94b9-c22c1bac0411,13abb7f7-2942-4878-900c-c0e6030d5420,21588116-2490-41e8-9474-60178e6a3ea9
9/10/2024,32020008,Technico-commercial (BTS),3,BTS,200,"Technol. industrielles fondamentales (génie industriel, et procédés de transformation, spécia. à dominante fonctionnelle",Technologies et management de la production,93,Association de Formation de la Grande Distribution,131,CFA Commerce Distribution  Services - CODIS,11,24,2,2042,0754471C,Local du CFA,CFA CODIS,3 rue Pierre Dupont,,,75110,75010,PARIS,11,22,N,M,Masculin,X,Interne/Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,45,TERMINALE PROFESSIONNELLE (2EME ANNEE BAC PRO OU BT) (en lycée),93,1ERE ANNEE BTS (STATUT APPRENTISSAGE),75,75101,75001,PARIS,4669A,95.0,95476.0,75,a2de7cf0-4e9c-4aaa-aed8-2133ae39a0d1,49b51989-ebd9-4350-871f-a2b948269277,c9111bf3-bd1b-4d2f-9b04-f8e7fa2f21a8,daa41b63-6981-43c4-b23d-f9e3a317a1ce,91b08c93-f758-48ca-92f7-fe85815a9163,eddc444b-4694-4f43-b83e-d15eb2ce6cbf
9/10/2024,25031025,Management des organisations spé audit et contrôle de gestion des petites et moyennes organisations (LP Paris 13),2,LICENCE PRO,310,Spécialités plurivalentes des échanges et de la gestion (y compris administr. générale des entreprises et collectivités),Administration et management des entreprises,14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,152,12,1,767,0932270M,Convention L6231-3,Université Paris XIII - IUT de Bobigny,1 rue de Chablis,,,93008,93000,BOBIGNY,152,21,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,65,2EME ANNEE IUT,65,2EME ANNEE IUT,77,77514,77270,VILLEPARISIS,6511Z,75.0,75115.0,993,e7bd8da9-2fef-4c6d-91b3-4199ca1f85b5,32317663-fcd0-4e83-a653-04331ce39168,3df8b785-97a5-4e51-9b1c-5d5689e401d5,8dafb900-75c6-4f6b-b7ba-54c32841fb19,0f4dbfc6-cb76-4a1a-a799-42b4bd7f5a65,78aa8fc7-b5fe-4d8d-952c-9a1191f97afe
9/10/2024,25031025,Management des organisations spé audit et contrôle de gestion des petites et moyennes organisations (LP Paris 13),2,LICENCE PRO,310,Spécialités plurivalentes des échanges et de la gestion (y compris administr. générale des entreprises et collectivités),Administration et management des entreprises,14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,152,12,1,767,0932270M,Convention L6231-3,Université Paris XIII - IUT de Bobigny,1 rue de Chablis,,,93008,93000,BOBIGNY,152,21,,F,Féminin,E,Externe,1,France,66,Ouvrier non qualifie,A,Contrat d'apprentissage,61,2EME ANNEE BTS (en lycée),61,2EME ANNEE BTS (en lycée),95,95585,95200,SARCELLES,7022Z,94.0,94017.0,0950646L,7a8998cf-fb1b-4fc5-b6c9-6348fb6d2dfd,f1a61f87-b574-49e9-9538-1c379d783ac2,779bba1c-ed8f-4070-832b-b66039c0f9da,589156b7-2a54-4169-94fa-5eb78b69a206,0af98082-fc77-4708-aedc-a948efcb0f5a,dc3bc4c9-622e-4d04-b728-01e1a409a12c
9/10/2024,35031001,Gestion des entreprises et des administrations GEA option : petites et moyennes organisations (DUT),3,DUT,310,Spécialités plurivalentes des échanges et de la gestion (y compris administr. générale des entreprises et collectivités),Administration et management des entreprises,14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,72,24,1,767,0932270M,Convention L6231-3,Université Paris XIII - IUT de Bobigny,1 rue de Chablis,,,93008,93000,BOBIGNY,72,19,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,51,TERMINALE GENERALE (en lycée),51,TERMINALE GENERALE (en lycée),93,93015,93470,COUBRON,4910Z,75.0,75112.0,993,42f15319-f10c-491e-b1fe-35e222998fbd,e4df06b1-c68a-43ee-b114-95d6fd3c90f5,76e3b272-27f0-4d7d-b67a-eb8f0a28e83c,f9c92999-991f-4e9c-a943-7e0cc28ed02a,0f3da4ef-8338-456e-b853-4e2faad9a4f9,10b40fc8-80be-48c8-a9ce-06abc24397f4
9/10/2024,35031001,Gestion des entreprises et des administrations GEA option : petites et moyennes organisations (DUT),3,DUT,310,Spécialités plurivalentes des échanges et de la gestion (y compris administr. générale des entreprises et collectivités),Administration et management des entreprises,14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,72,24,1,767,0932270M,Convention L6231-3,Université Paris XIII - IUT de Bobigny,1 rue de Chablis,,,93008,93000,BOBIGNY,72,19,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,61,2EME ANNEE BTS (en lycée),97,1ERE ANNEE DUT (STATUT APPRENTISSAGE),93,93008,93000,BOBIGNY,6492Z,94.0,94046.0,0932270M,729cd8be-1307-4f78-8e7c-bd3a7431deeb,d4e13035-c5c2-455c-b06d-8c7784085f5c,bbe01c5f-00e8-489c-bc27-e65bb2f2cff4,0f771723-6e54-42e4-8d01-8a8421190c1a,96c490c5-2730-4a71-8ae5-8e5dae084399,1c18d7a0-35e8-4d87-bf86-fcfe828f4741
9/10/2024,13531221,Sciences de gestion : management et conseil management commercial (MASTER Paris 12),1,MASTER PRO,312,"Commerce, vente","Commerce, vente",14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,159,12,1,1059,0941481Z,Convention L6231-3,Université Paris Est Créteil - UFR Sciences Economiques et Gestion,61 avenue du Général de Gaulle,,,94028,94010,CRETEIL,159,23,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,107,APPRENTISSAGE BAC+4 (STATUT APPRENTISSAGE),107,APPRENTISSAGE BAC+4 (STATUT APPRENTISSAGE),92,92002,92160,ANTONY,4511Z,92.0,92026.0,0941288P,d7305d75-e610-4030-af2c-b7ad05cde1cd,37152479-131d-4d81-ab6a-55fb8d90c59b,80d37ecd-7a00-45e2-93c8-b710656bca27,9373a861-7a8f-4c54-9e0a-188a8205c96e,1dd67eb6-b5ba-4196-a952-b2b9d876bc65,afa0c60f-37b6-43f5-aafd-f194eb5b06c6
9/10/2024,25022235,Industries chimiques et pharmaceutiques spé chimie analytique (LICENCE PRO),2,LICENCE PRO,222,Transformations chimiques et apparentées (y compris industrie pharmaceutique),"Chimie (parfum, cosmétique, pétrole, traitement de l'eau...)",5,Association pour la Formation dans les Industries Chimiques et Parachimiques de la région IdF,5,CFA AFI 24 Île-de-France,69,12,1,514,0910923J,UFA (L6232-8),Université de Paris XI - IUT d'Orsay,Plateau du Moulon,,,91471,91400,ORSAY,69,21,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,65,2EME ANNEE IUT,65,2EME ANNEE IUT,91,91471,91400,ORSAY,8422Z,91.0,91649.0,91,e27efb4d-01ad-4a23-8d9d-c21f48d7dd00,c72a010f-4295-4309-823c-b025a0ec8004,ea1db4c1-8f2f-4f22-8d6f-2b7a62f327de,f4b59488-58f8-4195-a0de-f6feec30039e,f5a08c4f-8396-4c59-9a0e-cea3e1353d18,f2fcce9b-7abd-4714-9cc4-fa6bdf78052f
9/10/2024,32031307,Assurance (BTS),3,BTS,313,"Finances, banque, assurances","Finances, banque, assurances, immobilier",53,Institut de Gestion Sociale,61,CFA Institut de Gestion Sociale,14,24,1,103,0754738T,Annexe du CFA,CFA Bureautique Appliquée,7 rue Pierre Dupont,,,75110,75010,PARIS,14,21,N,F,Féminin,X,Interne/Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,51,TERMINALE GENERALE (en lycée),51,TERMINALE GENERALE (en lycée),91,91421,91230,MONTGERON,6512Z,75.0,75108.0,75,b0ac7e6a-38a7-40f3-b06e-e389f9237a19,d0a43d41-7aed-4d95-af81-3ef7657625bb,4f93a5f8-fce4-4bed-b9bf-70912d2a31e0,0b2df506-1919-45b2-86cc-4e983bc17279,d1f3b0cf-419c-4f6f-aa4d-90aafe8632ea,6485e7ea-c59d-4351-8a42-d93a30896274
9/10/2024,40031202,Commerce (BAC PRO),4,BAC PRO,312,"Commerce, vente","Commerce, vente",6,Association pour le Développement de la Formation dans les Professions du Commerce,6,CFA Stephenson,7,24,1,10,0752206R,Local du CFA,CFA Stephenson,48 rue Stephenson,,,75118,75018,PARIS,7,22,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,39,TERMINALE DE BEP OU 2EME ANNEE CAP EN 2 ANS (en lycée),39,TERMINALE DE BEP OU 2EME ANNEE CAP EN 2 ANS (en lycée),75,75120,75020,PARIS,4719A,75.0,75101.0,75,6e2192f1-e766-463d-b67e-5a988d3a70e1,6abace6a-a265-4d05-a258-77ae7ee00715,661e0bf1-7259-43df-9a4e-b6b3e17e45cc,4e89971b-93e2-48be-b3a7-53df84d899fe,1b4f02b8-9f2f-4fc2-be0c-0fbdac0b8b57,4907b488-35aa-4d13-aded-0c58f0670bfd
9/10/2024,40031202,Commerce (BAC PRO),4,BAC PRO,312,"Commerce, vente","Commerce, vente",6,Association pour le Développement de la Formation dans les Professions du Commerce,6,CFA Stephenson,7,24,2,10,0752206R,Local du CFA,CFA Stephenson,48 rue Stephenson,,,75118,75018,PARIS,7,21,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,81,2EME ANNEE BEP (STATUT APPRENTISSAGE),89,1ERE ANNEE BAC PRO OU BT (STATUT APPRENTISSAGE),75,75120,75020,PARIS,4719A,75.0,75109.0,0752206R,17fc013c-3333-4cd1-8290-bd355c03f701,c4a76e1a-cca6-41c2-a8f4-ebf0ccff226a,1a4740fb-b69b-4030-81d0-154e0799f21c,9eb912c4-9231-4b72-821c-6fea4dbfbd64,270dd527-4947-4252-9881-8650a08c8689,dcd5ec73-2002-425e-b6d7-3b601b9bbb7c
9/10/2024,51033002,Carrières sanitaires et sociales (BEP),5,BEP,330,Spécialités plurivalentes sanitaires et sociales,"Santé, sanitaire et social",7,"Association des Cours Professionnels de Pharmacie, Santé, Sanitaire, Social et Environnement et Sciences de la Vie",7,"CFA Pharmacie, Santé, Sanitaire et Social",5,24,1,16,0780293V,Local du CFA,Centre Jean Brudon,Le Technoparc,14 rue Gustave Eiffel,,78498,78300,POISSY,5,16,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,23,3EME GENERALE (en collège),23,3EME GENERALE (en collège),78,78372,78160,MARLY-LE-ROI,4773Z,78.0,78126.0,78,623818da-113c-408d-8a74-b3ea14c72804,e5a3da14-a46e-4d9c-935e-55e0982271cb,93c8688d-5ca8-4c84-b98c-554ca95fe2c2,c4f49a5a-68a2-49fe-8da5-876dc87c73cd,53653707-884a-4c41-aae5-a3fdf9275682,c2ea8baa-e69b-4933-9942-954d94a40517
9/10/2024,1703260W,"Ingénieur diplôme de l'université de Marne-la-Vallée, spécialité électronique et informatique",1,ING,326,"Informatique, traitement de l'information, réseaux de transmission des données","Informatique, réseaux",95,Association INGENIEURS 2000,133,CFA Ingénieurs 2000,20,36,1,1691,0772502B,Convention L6231-3,Université de Marne-la-Vallée - Cité Descartes,5 boulevard Descartes,,,77083,77450,CHAMPS-SUR-MARNE,20,21,N,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,65,2EME ANNEE IUT,65,2EME ANNEE IUT,75,75116,75013,PARIS,2711Z,77.0,77083.0,94,ad8f5a92-29bf-4cbf-871e-1d5673c14868,a57dfb6f-b276-4e18-8aa3-dd42ba745b1d,44653d08-b747-4419-97be-49ce9d7cfe72,9f4d0fc3-575a-4aaa-8394-672897ed42ab,c022cecb-7121-488c-8326-d05451d2c07a,daa0d819-fd16-4296-8fa3-e8bcbf00d1ca
9/10/2024,16031401,Comptabilité et gestion (diplôme supérieur de DSCG),1,DIV-1,314,"Comptabilité, gestion","Comptabilité, gestion",14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,232,24,1,1408,0753619B,Convention L6231-3,Conservatoire National des Arts et Métiers - CNAM INTEC,40 rue des Jeuneurs,,,75102,75002,PARIS,232,24,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,65,2EME ANNEE IUT,75,75117,75017,PARIS,6920Z,92.0,92012.0,993,e19b4803-50a8-4596-944e-c8c091f0359e,1a423b5d-1f11-49c3-b312-f566c5afce04,8d3d0320-c667-4576-a2fe-3fd3e64aa695,7bcd8a66-c73e-4fdc-b4ef-3867b3712807,063b461f-ce2a-4ed7-a9b8-66762660d339,5f39c691-2c6b-4252-99f1-496b198903c4
9/10/2024,50033610,Coiffure (CAP),5,CAP,336,"Coiffure, esthétique, et autres spécialités des services aux personnes","Coiffure, esthétique",92,Chambre de Métiers et de l'Artisanat de la Seine St Denis,130,CFA Campus des Métiers et de l'Entreprise,50,24,2,2112,0931618D,Local du CFA,CFA Campus des Métiers et de l'Entreprise,91-129 rue Edouard Renard,,,93008,93013,BOBIGNY,50,20,N,F,Féminin,D,Demi-pensionnaire,1,France,55,Employé de commerce,A,Contrat d'apprentissage,81,2EME ANNEE BEP (STATUT APPRENTISSAGE),23,3EME GENERALE (en collège),93,93010,93140,BONDY,9602A,93.0,93062.0,0931618D,0cb574fb-c8d4-4816-847a-5e47c46b3680,ce7ea8d7-64d1-4111-bf96-f7bc91d01e68,9da6d64c-2988-42c8-8481-23faad89041c,3115f25d-6042-4257-8d3a-d2499b8ec239,8d0513bf-e458-4431-84b7-c1873e99d748,4882e924-55c7-4ab2-bb22-e9c61e820c9e
9/10/2024,44633508,Spécialité activités équestres (BP JEPS),4,BP JEPS,335,"Animation culturelle, sportive et de loisirs","Animation culturelle, sportive et de loisirs",94,Association Régionale pour la Formation des Animateurs,132,CFA des Métiers du Sport et de l'Animation - ARFA,20,12,1,956,0754718W,Convention L6231-3,Sur les sites de formations du CFA de l'ARFA,29 rue David d'Angers,,,75119,75019,PARIS,20,20,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,117,AUTRE,95,95039,95430,AUVERS-SUR-OISE,9319Z,75.0,75114.0,993,34f42af7-0485-499d-9d76-18eb198d8d0f,462bd084-23fc-4321-af25-983cb8f14f43,4357507c-77ec-4949-a95c-dec7f1bef43c,20c32f19-bfed-4f2e-a10b-946c11a861a4,1d6bbddc-93d2-486e-9fd5-610151af736d,667685a5-be8d-4cc5-b36f-dc282c826c72
9/10/2024,35034501,Carrières juridiques (DUT),3,DUT,345,Application des droits et statuts des personnes,Application des droits et des statuts des personnes,14,Association pour la Formation Universitaire par l'Apprentissage,14,CFA SUP 2000,91,24,2,928,0931235M,Convention L6231-3,Université Paris XIII - Villetaneuse,Avenue Jean-Baptiste Clément,,,93079,93430,VILLETANEUSE,91,23,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,51,TERMINALE GENERALE (en lycée),97,1ERE ANNEE DUT (STATUT APPRENTISSAGE),93,93078,93420,VILLEPINTE,6491Z,92.0,92062.0,0931235M,7e589f1e-32e1-47cb-ba56-8d5f54b3d3b6,3f9d767b-1361-4f1f-96ef-8a28a1246708,01aa0184-8d95-4939-bb1d-407e7a0470c3,73326b24-a4a1-4ff9-91e3-f4a1903aafc2,e83a3703-d57d-4482-9ae2-d69921278251,73c4bf2a-f331-4aba-bf8c-10c6b234a966
9/10/2024,25031017,Management des organisations spé responsable point de vente (LP Marne la Vallée),2,LICENCE PRO,310,Spécialités plurivalentes des échanges et de la gestion (y compris administr. générale des entreprises et collectivités),Administration et management des entreprises,6,Association pour le Développement de la Formation dans les Professions du Commerce,6,CFA Stephenson,40,12,1,10,0752206R,Local du CFA,CFA Stephenson,48 rue Stephenson,,,75118,75018,PARIS,40,23,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,61,2EME ANNEE BTS (en lycée),61,2EME ANNEE BTS (en lycée),95,95268,95140,GARGES-LES-GONESSE,3240Z,75.0,75104.0,75,2fed3158-62a8-4031-b360-c5bfbe811c32,cc37b9c1-97b8-46ab-8029-fdc21c9a8e23,a7019bf2-8d48-4bff-8649-f4452501911e,51e1af58-e784-4905-af82-c4af97151677,872d79b0-8529-49e2-a7d6-b48e27a698d5,e5cf832e-8793-40a2-a0e5-365180fd7893
