annee_scolaire,diplome,libelle_diplome,code_niveau,type_diplome,code_groupe_specialite,libelle_specialite,libelle_specialite_com,id_og,libelle_og,id_etab,nom_complet_cfa,numero_section,duree_formation_mois,annee_formation,id_siteformation,code_uai_site,libelle_lien_cfa,nom_site_formation,adresse1_site,adresse2_site,adresse3_site,code_commune_site_insee,code_postal_site,libelle_ville_site,num_section,age_jeune_decembre,handicap_oui_non_vide,code_sexe,sexe,code_qualite,libelle_qualite,code_nationalite,libelle_nationalite,code_pcs,libelle_pcs_parent,code_statut_jeune,libelle_statut_jeune,code_origine_prec_cfa,libelle_origine_prec_cfa,code_origine_annee_prec,libelle_origine_annee_prec,code_depart_jeune_insee,code_commune_jeune_insee,code_postal_jeune,libelle_ville_jeune,code_naf_entreprise,depart_entreprise,code_insee_entreprise,code_uai_etab_annee_prec
9/10/2024,50031218,Fleuriste (CAP),5,CAP,312,"Commerce, vente","Commerce, vente",113,Chambre des Métiers et de l'Artisanat de la Région Sud Seine et Marne,152,CFA de la Chambre des Métiers et de l' Artisanat du Sud de la Seine-et-Marne,13,24,1,299,0771018N,Annexe du CFA,CFA de la CMA de la Seine-et-Marne - Annexe de Saint-Germain-Laval,Château de Courbeton,,,77409,77130,SAINT-GERMAIN-LAVAL,13,20,N,F,Féminin,D,Demi-pensionnaire,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,43,1ERE PROFESSIONNELLE (1ERE ANNEE BAC PRO OU BT) (en lycée),43,1ERE PROFESSIONNELLE (1ERE ANNEE BAC PRO OU BT) (en lycée),77,77135,77540,COURPALAY,0119Z,77,77010,77
9/10/2024,50025523,Préparation et réalisation d'ouvrages électriques (CAP),5,CAP,255,"Electricité, électronique (non compris automatismes, productique)","Électricité, électronique",43,Chambre des Métiers et de l'Artisanat Nord Seine et Marne,45,CFA Chambre de Métiers et Artisanat du Nord de la Seine-et-Marne,54,24,2,935,0770998S,Local du CFA,CFA de la Chambre de Métiers de Meaux,Avenue des Sablons Bouillants,,,77284,77100,MEAUX,54,21,N,M,Masculin,D,Demi-pensionnaire,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,47,SECONDE GENERALE OU TECHNOLOGIQUE (en lycée),73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),77,77284,77100,MEAUX,4321A,93,93005,0770998S
9/10/2024,13532005,Sciences humaines et sociales : information communication spé communication des entreprises et des institutions (MASTER Paris 3),1,MASTER PRO,320,Spécialités plurivalentes de la communication,Communication,141,FORMASUP PARIS,257,CFA FORMASUP Paris,75,12,1,1022,0754655C,UFA (L6232-8),Université Paris III - Sorbonne Nouvelle,13 rue de Santeuil,,,75105,75005,PARIS,75,22,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,69,AUTRE SCOLARITE SUPERIEURE,28,28089,28170,CHATEAUNEUF EN THYMERAIS,6110Z,91,91377,993
9/10/2024,50023317,Installateur sanitaire (CAP),5,CAP,233,Bâtiment : finitions,Bâtiment : finition,8,Ecole de Travail ORT,8,CFA École de travail ORT,46,24,1,18,0751488K,Local du CFA,CFA Ecole de Travail ORT,4 bis rue des Rosiers,,,75104,75004,PARIS,46,24,N,M,Masculin,D,Demi-pensionnaire,3,Autre,61,Ouvrier qualifié,A,Contrat d'apprentissage,37,SECONDE PROFESSIONNELLE (1ERE A DE BEP) OU 1ERE A CAP EN 2 ANS (en lycée),37,SECONDE PROFESSIONNELLE (1ERE A DE BEP) OU 1ERE A CAP EN 2 ANS (en lycée),75,75119,75019,PARIS,4334Z,75,75119,75
9/10/2024,51033403,Métiers de la restauration et de l'hôtellerie (BEP),5,BEP,334,"Accueil, hôtellerie, tourisme","Accueil, hôtellerie, tourisme",70,"Association Professionnelle des Hôteliers, Restaurateurs et Limonadiers",102,CFA des Métiers de l'Hôtellerie - Méderic,15,24,2,178,0751510J,Local du CFA,CFA des Métiers de l'Hôtellerie,20 rue Médéric,,,75117,75017,PARIS,15,18,N,F,Féminin,D,Demi-pensionnaire,1,France,23,Chef d'entreprise de 10 salariés ou plus,A,Contrat d'apprentissage,47,SECONDE GENERALE OU TECHNOLOGIQUE (en lycée),79,1ERE ANNEE BEP (STATUT APPRENTISSAGE),60,60159,60200,COMPIEGNE,5510Z,60,60159,0751510J
9/10/2024,46M33101,Prothésiste dentaire (BTM),4,TH4-M,331,Santé,"Santé, sanitaire et social",92,Chambre de Métiers et de l'Artisanat de la Seine St Denis,130,CFA Campus des Métiers et de l'Entreprise,25,24,1,2112,0931618D,Local du CFA,CFA Campus des Métiers et de l'Entreprise,91-129 rue Edouard Renard,,,93008,93013,BOBIGNY,25,24,N,F,Féminin,D,Demi-pensionnaire,3,Autre,55,Employé de commerce,A,Contrat d'apprentissage,77,3EME ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),75,2EME ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),92,92025,92700,COLOMBES,3250A,92,92026,0931618D
9/10/2024,50022124,"Pâtissier, glacier, chocolatier, confiseur (CAP)",5,CAP,221,"Agro-alimentaire, alimentation, cuisine","Agro-alimentaire, alimentation, cuisine",64,College Public Francois Rabelais,95,CFA François Rabelais,3,24,1,149,0941610P,Local du CFA,CFA Collège Francois-Rabelais,6 rue Pierre et Marie Curie,,,94081,94400,VITRY-SUR-SEINE,3,17,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,25,3EME D'INSERTION,117,AUTRE,94,94038,94240,L'HAY-LES-ROSES,1071C,75,75109,0941610P
9/10/2024,50023317,Installateur sanitaire (CAP),5,CAP,233,Bâtiment : finitions,Bâtiment : finition,92,Chambre de Métiers et de l'Artisanat de la Seine St Denis,130,CFA Campus des Métiers et de l'Entreprise,1,24,1,2112,0931618D,Local du CFA,CFA Campus des Métiers et de l'Entreprise,91-129 rue Edouard Renard,,,93008,93013,BOBIGNY,1,16,N,M,Masculin,D,Demi-pensionnaire,1,France,43,Profession intermédiaire de la santé du travail social,A,Contrat d'apprentissage,23,3EME GENERALE (en collège),23,3EME GENERALE (en collège),93,93029,93700,DRANCY,4322B,93,93001,0931201A
9/10/2024,51321214,Activités hippiques spé soigneur aide animateur (BEPA),5,BEPA,212,"Productions animales, élevage specialisé, aquaculture, soins aux animaux (y compris vétérinaire)","Agriculture, espaces verts, élevage et soins des animaux",61,Centre d'Enseignement Zootechnique de Rambouillet,84,CFA  Centre d'Enseignement Zootechnique,7,24,2,134,0782113Y,Local du CFA,Centre d'Enseignement Zootechnique,Bergerie Nationale,Parc du Château,,78517,78120,RAMBOUILLET,7,17,,F,Féminin,D,Demi-pensionnaire,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,47,SECONDE GENERALE OU TECHNOLOGIQUE (en lycée),79,1ERE ANNEE BEP (STATUT APPRENTISSAGE),93,93073,93290,TREMBLAY-EN-FRANCE,9311Z,60,60505,0782113Y
9/10/2024,51321214,Activités hippiques spé soigneur aide animateur (BEPA),5,BEPA,212,"Productions animales, élevage specialisé, aquaculture, soins aux animaux (y compris vétérinaire)","Agriculture, espaces verts, élevage et soins des animaux",61,Centre d'Enseignement Zootechnique de Rambouillet,84,CFA  Centre d'Enseignement Zootechnique,7,24,2,134,0782113Y,Local du CFA,Centre d'Enseignement Zootechnique,Bergerie Nationale,Parc du Château,,78517,78120,RAMBOUILLET,7,18,,F,Féminin,D,Demi-pensionnaire,2,Communauté Européenne,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,47,SECONDE GENERALE OU TECHNOLOGIQUE (en lycée),79,1ERE ANNEE BEP (STATUT APPRENTISSAGE),78,78311,78800,HOUILLES,7990Z,91,91546,0782113Y
9/10/2024,50022131,Cuisine (CAP),5,CAP,221,"Agro-alimentaire, alimentation, cuisine","Agro-alimentaire, alimentation, cuisine",200,CHAMBRE DE COMMERCE ET D'INDUSTRIE DE SEINE ET MARNE,340,CFA de la CCI du 77 - UFA École hôteliere de Meaux,3,24,1,2030,0772273C,UFA (L6232-8),UFA Ecole Hôtelière de Meaux,39-41 avenue des Sablons Bouillants,,,77284,77100,MEAUX,3,18,,M,Masculin,E,Externe,3,Autre,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,117,AUTRE,93,93047,93370,MONTFERMEIL,5610A,93,93074,993
9/10/2024,15531501,Diplôme grade master de Sciences Po : gestion des ressources humaines,1,DIP GM,315,"Ressources humaines, gestion du personnel, gestion de l'emploi",Gestion des ressources humaines,141,FORMASUP PARIS,257,CFA FORMASUP Paris,168,12,1,1023,0753431X,UFA (L6232-8),Institut des Etudes Politiques de Paris,27 rue Saint-Guillaume,,,75107,75007,PARIS,168,25,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,69,AUTRE SCOLARITE SUPERIEURE,93,93030,93440,DUGNY,4910Z,75,75109,993
9/10/2024,50025205,Mécanicien en maintenance de véhicules option A : voitures particulières (CAP),5,CAP,252,Moteurs et mécanique auto,Moteurs et mécanique auto,205,Association Faculte des Metiers de l'Essonne,361,CFA de la Faculté des Métiers de l'Essonne,4,24,1,2020,0912267V,Local du CFA,CFA FDME - Site d'EVRY,3 Chemin de la Grange Feu Louis,,,91228,91000,EVRY,4,17,,M,Masculin,E,Externe,1,France,54,Employé administratif d'entreprise,A,Contrat d'apprentissage,23,3EME GENERALE (en collège),23,3EME GENERALE (en collège),91,91363,91460,MARCOUSSIS,4520A,91,91363,91
9/10/2024,13512208,"Sciences des organisations (droit, économie, gestion, sciences sociales) : économie et ingénierie financières spé ingénierie économique (MASTER Dauphine)",1,MASTER PRO,122,Economie,Sciences humaines et droit,141,FORMASUP PARIS,257,CFA FORMASUP Paris,163,12,1,971,0750736T,Convention L6231-3,Université Paris IX - Paris Dauphine,Place de Lattre de Tassigny,,,75116,75009,PARIS,163,21,,F,Féminin,E,Externe,3,Autre,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,69,AUTRE SCOLARITE SUPERIEURE,75,75106,75006,PARIS,6419Z,92,92026,993
9/10/2024,51031205,Vente - action marchande (BEP),5,BEP,312,"Commerce, vente","Commerce, vente",43,Chambre des Métiers et de l'Artisanat Nord Seine et Marne,45,CFA Chambre de Métiers et Artisanat du Nord de la Seine-et-Marne,35,24,2,935,0770998S,Local du CFA,CFA de la Chambre de Métiers de Meaux,Avenue des Sablons Bouillants,,,77284,77100,MEAUX,35,19,N,F,Féminin,D,Demi-pensionnaire,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,23,3EME GENERALE (en collège),75,2EME ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),77,77309,77122,MONTHYON,1071C,77,77284,0770998S
9/10/2024,32031101,Transport (BTS),3,BTS,311,"Transport, manutention, magasinage","Transport, logistique",9,Association pour le développement de la Formation dans les Transports,9,CFA des métiers du transport-AFT,9,24,1,19,0780762E,Local du CFA,CFA des Métiers du Transport,43 rue du Général de Gaulle,,,78623,78490,LE-TREMBLAY-SUR-MAULDRE,9,20,,M,Masculin,D,Demi-pensionnaire,1,France,37,Cadre administratif et commercial d'entreprise,A,Contrat d'apprentissage,51,TERMINALE GENERALE (en lycée),51,TERMINALE GENERALE (en lycée),78,78321,78760,JOUARS-PONTCHARTRAIN,2932Z,91,91223,91
9/10/2024,40032101,Artisanat et métiers d'art option : communication graphique (BAC PRO),4,BAC PRO,321,Journalisme et communication (y compris communication graphique et publicité),Communication graphique,78,Centre National de l'Aérographie,113,CFA de la Communication Multimédia et des Arts Graphiques,16,36,2,200,0932331D,Local du CFA,CFA de la Communication Multimédia,80 rue Jules Ferry,,,93006,93170,BAGNOLET,16,18,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,39,TERMINALE DE BEP OU 2EME ANNEE CAP EN 2 ANS (en lycée),39,TERMINALE DE BEP OU 2EME ANNEE CAP EN 2 ANS (en lycée),93,93066,93200,SAINT-DENIS,7311Z,92,92044,75
9/10/2024,50023317,Installateur sanitaire (CAP),5,CAP,233,Bâtiment : finitions,Bâtiment : finition,3,"Association pour la Formation & le Perfectionnement dans le Bâtiment, les Travaux Publics & activités annexes - St Denis",3,CFA du Bâtiment et des Travaux Publics de Saint-Denis,23,24,2,3,0932230U,Local du CFA,CFA du Bâtiment et des Travaux Publics,21 rue Prairial,,,93066,93200,SAINT-DENIS,23,17,,M,Masculin,D,Demi-pensionnaire,1,France,54,Employé administratif d'entreprise,A,Contrat d'apprentissage,47,SECONDE GENERALE OU TECHNOLOGIQUE (en lycée),73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),93,93008,93000,BOBIGNY,4391B,93,93070,0932230U
9/10/2024,50025523,Préparation et réalisation d'ouvrages électriques (CAP),5,CAP,255,"Electricité, électronique (non compris automatismes, productique)","Électricité, électronique",213,"Assoc. pour la Formation &le Perfectionnement dans le Bâtiment, les Travaux Publics & activités annexes(Rueil Malmaison)",63,CFA du Bâtiment et des Travaux Publics - Rueil Malmaison,31,24,2,15,0921379Z,Local du CFA,CFA du Bâtiment et des Travaux Publics,35 rue Marquis de Coriolis,,,92063,92500,RUEIL-MALMAISON,31,18,,M,Masculin,D,Demi-pensionnaire,2,Communauté Européenne,54,Employé administratif d'entreprise,A,Contrat d'apprentissage,37,SECONDE PROFESSIONNELLE (1ERE A DE BEP) OU 1ERE A CAP EN 2 ANS (en lycée),73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),92,92048,92190,MEUDON,4321A,92,92048,0921379Z
9/10/2024,40321401,Travaux paysagers (BAC PRO AG),4,BAC PRO AG,214,"Aménagement paysager (parcs, jardins, espaces verts, terrains de sport)","Agriculture, espaces verts, élevage et soins des animaux",42,EPLEFPA de la Bretonnière,44,CFA de l' EPLEFPA Agricole,41,36,1,484,0771817G,Local du CFA,CFA de l' EPLEFPA La Bretonnière,La Bretonnière,,,77070,77120,CHAILLY-EN-BRIE,41,18,O,M,Masculin,D,Demi-pensionnaire,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,75,2EME ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),75,2EME ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),77,77440,77260,SAMMERON,8130Z,77,77243,77
9/10/2024,40321401,Travaux paysagers (BAC PRO AG),4,BAC PRO AG,214,"Aménagement paysager (parcs, jardins, espaces verts, terrains de sport)","Agriculture, espaces verts, élevage et soins des animaux",42,EPLEFPA de la Bretonnière,44,CFA de l' EPLEFPA Agricole,41,36,1,484,0771817G,Local du CFA,CFA de l' EPLEFPA La Bretonnière,La Bretonnière,,,77070,77120,CHAILLY-EN-BRIE,41,18,O,M,Masculin,D,Demi-pensionnaire,1,France,66,Ouvrier non qualifie,A,Contrat d'apprentissage,15,4EME GENERALE (en collège),75,2EME ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),77,77111,77700,CHESSY,8130Z,77,77059,0771817G
9/10/2024,50022133,Chocolatier confiseur (CAP),5,CAP,221,"Agro-alimentaire, alimentation, cuisine","Agro-alimentaire, alimentation, cuisine",36,Association pour le Développement des Métiers de la Table Jean Blat,38,CFA des métiers de la table,61,12,1,73,0752830U,Local du CFA,CFA des Métiers de la Table,17 rue Jacques Ibert,,,75117,75017,PARIS,61,20,N,M,Masculin,E,Externe,1,France,37,Cadre administratif et commercial d'entreprise,A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,71,"CAP, BEP OU AUTRE NIVEAU V EN 1 AN (en collège)",92,92002,92160,ANTONY,4724Z,91,91161,0752830U
9/10/2024,40033402,Restauration (BAC PRO),4,BAC PRO,334,"Accueil, hôtellerie, tourisme","Accueil, hôtellerie, tourisme",26,"Centre National de Formation, de Perfectionnement et de Promotion Sociale de la Charcuterie - CEPROC",28,CFA des Métiers de la Gastronomie,41,36,1,61,0750768C,Local du CFA,CEPROC,19 rue Goubet,,,75119,75019,PARIS,41,17,,F,Féminin,D,Demi-pensionnaire,1,France,56,"Personnel, service direct aux particuliers",A,Contrat d'apprentissage,37,SECONDE PROFESSIONNELLE (1ERE A DE BEP) OU 1ERE A CAP EN 2 ANS (en lycée),37,SECONDE PROFESSIONNELLE (1ERE A DE BEP) OU 1ERE A CAP EN 2 ANS (en lycée),26,26108,26400,CREST,5610A,75,75108,26
9/10/2024,32031307,Assurance (BTS),3,BTS,313,"Finances, banque, assurances","Finances, banque, assurances, immobilier",16,Institut de Formation de la Profession de l'assurance,17,CFA de l'Assurance,1,24,1,537,0922650F,Local du CFA,CFA de l'Assurance,20 bis Jardin Boieldieu,,,92062,92071,PARIS-LA-DEFENSE,1,19,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,67,1ER CYCLE UNIVERSITAIRE (DEUG...),67,1ER CYCLE UNIVERSITAIRE (DEUG...),77,77350,77330,OZOIR-LA-FERRIERE,6512Z,94,94080,993
9/10/2024,50023217,Maçon (CAP),5,CAP,232,Bâtiment : construction et couverture,Bâtiment : construction et couverture,15,Association pour la Formation Professionnelle dans le Bâtiment et Travaux Publics de Seine et Marne,15,CFA du bâtiment et des travaux publics de Seine-et-Marne  - Nangis,30,24,2,41,0771654E,Local du CFA,CFA du BTP de Nangis,3 bis avenue du Général de Gaulle,,,77327,77370,NANGIS,30,17,,M,Masculin,D,Demi-pensionnaire,1,France,56,"Personnel, service direct aux particuliers",A,Contrat d'apprentissage,15,4EME GENERALE (en collège),73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),77,77379,77160,PROVINS,4399C,77,77201,0771654E
9/10/2024,50023317,Installateur sanitaire (CAP),5,CAP,233,Bâtiment : finitions,Bâtiment : finition,214,"Assoc. pour la Formation &le Perfectionnement dans le Bâtiment, les Travaux Publics & activités annexes(Noisy le Grand)",46,CFA du Bâtiment et des Travaux Publics de Noisy-le-Grand,18,24,1,84,0931815T,Local du CFA,CFA du Bâtiment et des Travaux Publics,1-3 rue du Ballon,,,93051,93160,NOISY-LE-GRAND,18,18,,M,Masculin,D,Demi-pensionnaire,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,117,AUTRE,77,77350,77330,OZOIR-LA-FERRIERE,4322A,77,77114,77
9/10/2024,44633508,Spécialité activités équestres (BP JEPS),4,BP JEPS,335,"Animation culturelle, sportive et de loisirs","Animation culturelle, sportive et de loisirs",94,Association Régionale pour la Formation des Animateurs,132,CFA des Métiers du Sport et de l'Animation - ARFA,32,24,2,956,0754718W,Convention L6231-3,Sur les sites de formations du CFA de l'ARFA,29 rue David d'Angers,,,75119,75019,PARIS,32,20,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),92,92019,92290,CHATENAY-MALABRY,8551Z,92,92048,0754718W
9/10/2024,44633508,Spécialité activités équestres (BP JEPS),4,BP JEPS,335,"Animation culturelle, sportive et de loisirs","Animation culturelle, sportive et de loisirs",94,Association Régionale pour la Formation des Animateurs,132,CFA des Métiers du Sport et de l'Animation - ARFA,32,24,2,956,0754718W,Convention L6231-3,Sur les sites de formations du CFA de l'ARFA,29 rue David d'Angers,,,75119,75019,PARIS,32,22,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,117,AUTRE,73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),77,77413,77860,SAINT-GERMAIN-SUR-MORIN,8551Z,77,77277,0754718W
9/10/2024,13531504,"Sciences des organisations (droit, économie, gestion, sciences sociales) : management et organisation spé management des ressources humaines (MASTER Dauphine)",1,MASTER PRO,315,"Ressources humaines, gestion du personnel, gestion de l'emploi",Gestion des ressources humaines,141,FORMASUP PARIS,257,CFA FORMASUP Paris,79,12,1,971,0750736T,Convention L6231-3,Université Paris IX - Paris Dauphine,Place de Lattre de Tassigny,,,75116,75009,PARIS,79,21,,F,Féminin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,69,AUTRE SCOLARITE SUPERIEURE,69,AUTRE SCOLARITE SUPERIEURE,75,75107,75007,PARIS,2110Z,92,92047,993
9/10/2024,50025523,Préparation et réalisation d'ouvrages électriques (CAP),5,CAP,255,"Electricité, électronique (non compris automatismes, productique)","Électricité, électronique",3,"Association pour la Formation & le Perfectionnement dans le Bâtiment, les Travaux Publics & activités annexes - St Denis",3,CFA du Bâtiment et des Travaux Publics de Saint-Denis,31,24,1,3,0932230U,Local du CFA,CFA du Bâtiment et des Travaux Publics,21 rue Prairial,,,93066,93200,SAINT-DENIS,31,16,,M,Masculin,D,Demi-pensionnaire,1,France,54,Employé administratif d'entreprise,A,Contrat d'apprentissage,23,3EME GENERALE (en collège),23,3EME GENERALE (en collège),95,95197,95170,DEUIL-LA-BARRE,4399C,94,94028,50
9/10/2024,50022124,"Pâtissier, glacier, chocolatier, confiseur (CAP)",5,CAP,221,"Agro-alimentaire, alimentation, cuisine","Agro-alimentaire, alimentation, cuisine",26,"Centre National de Formation, de Perfectionnement et de Promotion Sociale de la Charcuterie - CEPROC",28,CFA des Métiers de la Gastronomie,22,24,2,61,0750768C,Local du CFA,CEPROC,19 rue Goubet,,,75119,75019,PARIS,22,17,,M,Masculin,D,Demi-pensionnaire,1,France,43,Profession intermédiaire de la santé du travail social,A,Contrat d'apprentissage,19,4EME TECHNOLOGIQUE (en collège),73,1ERE ANNEE CAP OU AUTRE DIPLOME DE NIVEAU V (STATUT APPRENTISSAGE),93,93073,93290,TREMBLAY-EN-FRANCE,1071C,93,93005,0750768C
9/10/2024,25031329,"Assurance banque finance, spécialité conseiller gestionnaire de clientèle particuliers (LP)",2,LICENCE PRO,313,"Finances, banque, assurances","Finances, banque, assurances, immobilier",123,Association Formation des Apprentis aux Métiers de la Banque et de la Finance de la Région Ile de France,29,CFA pour la formation des apprentis aux métiers de la banque et de la finance de la Région Île-de-France,22,12,1,2073,0783375V,Convention L6231-3,Université de Versailles Saint-Quentin en Yvelines,47 boulevard Vauban,,,78297,78047,GUYANCOURT,22,23,,M,Masculin,E,Externe,1,France,99,Non renseigné (inconnu ou sans objet),A,Contrat d'apprentissage,95,2EME ANNEE BTS (STATUT APPRENTISSAGE),95,2EME ANNEE BTS (STATUT APPRENTISSAGE),28,28007,28260,ANET,6419Z,37,37261,92
